HORVU.MOREX.r3.6HG0619820.1	sp|Q6YZ52|KN7D_ORYSJ	sp|Q6YZ52|KN7D_ORYSJ Kinesin-like protein KIN-7D, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=KIN7D PE=1 SV=2	82.8	100	1018	0.0	1439
HORVU.MOREX.r3.6HG0619820.1	sp|B9FS33|KN7G_ORYSJ	sp|B9FS33|KN7G_ORYSJ Kinesin-like protein KIN-7G OS=Oryza sativa subsp. japonica OX=39947 GN=KIN7G PE=3 SV=2	63.9	93.1	934	0.0	993
HORVU.MOREX.r3.6HG0619820.1	sp|F4J8L3|KN7K_ARATH	sp|F4J8L3|KN7K_ARATH Kinesin-like protein KIN-7K, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=KIN7K PE=2 SV=1	62.5	91.8	931	0.0	920
HORVU.MOREX.r3.6HG0619820.1	sp|F4K3X8|KN7L_ARATH	sp|F4K3X8|KN7L_ARATH Kinesin-like protein KIN-7L, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=KIN7L PE=3 SV=2	62.2	91.2	925	0.0	917
HORVU.MOREX.r3.6HG0619820.1	sp|B9FFA3|KN7E_ORYSJ	sp|B9FFA3|KN7E_ORYSJ Kinesin-like protein KIN-7E, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=KIN7E PE=3 SV=2	53.8	93.3	963	3.36e-293	849
HORVU.MOREX.r3.6HG0627010.1	sp|P17070|PCNA_ORYSJ	sp|P17070|PCNA_ORYSJ DNA sliding clamp PCNA OS=Oryza sativa subsp. japonica OX=39947 GN=Os02g0805200 PE=1 SV=2	97.3	100	263	2.39e-179	496
HORVU.MOREX.r3.6HG0627010.1	sp|Q43266|PCNA_MAIZE	sp|Q43266|PCNA_MAIZE DNA sliding clamp PCNA OS=Zea mays OX=4577 GN=PCNA PE=2 SV=1	93.5	99.6	262	1.73e-172	479
HORVU.MOREX.r3.6HG0627010.1	sp|O82797|PCNA_TOBAC	sp|O82797|PCNA_TOBAC DNA sliding clamp PCNA OS=Nicotiana tabacum OX=4097 GN=PCNA PE=2 SV=1	90.8	98.9	260	5.49e-167	465
HORVU.MOREX.r3.6HG0627010.1	sp|Q00268|PCNA1_DAUCA	sp|Q00268|PCNA1_DAUCA DNA sliding clamp PCNA OS=Daucus carota OX=4039 PE=3 SV=1	90.0	98.9	260	3.17e-166	463
HORVU.MOREX.r3.6HG0627010.1	sp|Q43124|PCNA_BRANA	sp|Q43124|PCNA_BRANA DNA sliding clamp PCNA OS=Brassica napus OX=3708 PE=2 SV=1	89.0	100	263	3.57e-165	460
HORVU.MOREX.r3.6HG0627060.1	sp|Q0WW40|FBK5_ARATH	sp|Q0WW40|FBK5_ARATH F-box/kelch-repeat protein At1g16250 OS=Arabidopsis thaliana OX=3702 GN=At1g16250 PE=2 SV=1	32.0	51.3	200	2.54e-21	97.8
HORVU.MOREX.r3.6HG0627060.1	sp|Q9CAG8|FBK28_ARATH	sp|Q9CAG8|FBK28_ARATH F-box/kelch-repeat protein At1g67480 OS=Arabidopsis thaliana OX=3702 GN=At1g67480 PE=2 SV=1	30.1	58.5	229	5.77e-12	70.1
HORVU.MOREX.r3.6HG0627060.1	sp|Q9M1W7|SKI30_ARATH	sp|Q9M1W7|SKI30_ARATH F-box/kelch-repeat protein SKIP30 OS=Arabidopsis thaliana OX=3702 GN=SKIP30 PE=1 SV=2	32.5	39.7	157	3.93e-11	67.4
HORVU.MOREX.r3.6HG0627060.1	sp|Q6NPN5|FK113_ARATH	sp|Q6NPN5|FK113_ARATH F-box/kelch-repeat protein At5g26960 OS=Arabidopsis thaliana OX=3702 GN=At5g26960 PE=2 SV=1	41.8	23.5	91	2.15e-10	65.5
HORVU.MOREX.r3.6HG0627060.1	sp|Q9CA63|FBK29_ARATH	sp|Q9CA63|FBK29_ARATH F-box/kelch-repeat protein At1g74510 OS=Arabidopsis thaliana OX=3702 GN=At1g74510 PE=2 SV=1	28.2	43.8	181	1.30e-08	60.1
HORVU.MOREX.r3.6HG0627090.1	sp|Q53FA7|QORX_HUMAN	sp|Q53FA7|QORX_HUMAN Quinone oxidoreductase PIG3 OS=Homo sapiens OX=9606 GN=TP53I3 PE=1 SV=2	42.6	99.4	329	3.15e-77	242
HORVU.MOREX.r3.6HG0627090.1	sp|Q59I44|CAA43_BURSP	sp|Q59I44|CAA43_BURSP 2-haloacrylate reductase OS=Burkholderia sp. OX=36773 GN=caa43 PE=1 SV=1	33.9	99.4	330	2.22e-43	155
HORVU.MOREX.r3.6HG0627090.1	sp|Q6AYT0|QOR_RAT	sp|Q6AYT0|QOR_RAT Zeta-crystallin OS=Rattus norvegicus OX=10116 GN=Cryz PE=2 SV=1	32.8	99.7	329	1.63e-41	150
HORVU.MOREX.r3.6HG0627090.1	sp|O97764|QOR_BOVIN	sp|O97764|QOR_BOVIN Zeta-crystallin OS=Bos taurus OX=9913 GN=CRYZ PE=1 SV=2	31.1	99.7	328	3.48e-40	146
HORVU.MOREX.r3.6HG0627090.1	sp|P11415|QOR_CAVPO	sp|P11415|QOR_CAVPO Zeta-crystallin OS=Cavia porcellus OX=10141 GN=CRYZ PE=1 SV=1	30.8	99.7	328	4.76e-40	146
HORVU.MOREX.r3.6HG0627120.1	sp|Q55680|Y005_SYNY3	sp|Q55680|Y005_SYNY3 Uncharacterized protein sll0005 OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=sll0005 PE=3 SV=1	34.5	53.2	505	1.09e-86	295
HORVU.MOREX.r3.6HG0627120.1	sp|P73121|Y1919_SYNY3	sp|P73121|Y1919_SYNY3 Uncharacterized protein slr1919 OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=slr1919 PE=3 SV=1	36.4	45.5	434	4.15e-79	271
HORVU.MOREX.r3.6HG0627120.1	sp|Q9MA15|AB1K3_ARATH	sp|Q9MA15|AB1K3_ARATH Protein ACTIVITY OF BC1 COMPLEX KINASE 3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ABC1K3 PE=1 SV=1	35.5	47.7	454	1.17e-78	274
HORVU.MOREX.r3.6HG0627120.1	sp|Q8RWG1|AB1K1_ARATH	sp|Q8RWG1|AB1K1_ARATH Protein ACTIVITY OF BC1 COMPLEX KINASE 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=ABC1K1 PE=1 SV=1	35.0	47.3	454	2.24e-72	256
HORVU.MOREX.r3.6HG0627120.1	sp|Q94BU1|Y1181_ARATH	sp|Q94BU1|Y1181_ARATH Uncharacterized aarF domain-containing protein kinase At1g71810, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=At1g71810 PE=1 SV=1	34.3	43.0	408	9.74e-72	254
HORVU.MOREX.r3.7HG0642350.1	sp|A1XWY7|CFAT_PETHY	sp|A1XWY7|CFAT_PETHY Coniferyl alcohol acyltransferase OS=Petunia hybrida OX=4102 GN=CFAT PE=1 SV=1	28.3	95.4	470	9.06e-37	144
HORVU.MOREX.r3.7HG0642350.1	sp|A9ZPJ7|AGCT2_HORVU	sp|A9ZPJ7|AGCT2_HORVU Agmatine coumaroyltransferase-2 OS=Hordeum vulgare OX=4513 GN=ACT-2 PE=1 SV=1	28.2	74.9	372	6.95e-16	83.2
HORVU.MOREX.r3.7HG0642350.1	sp|A9ZPJ6|AGCT1_HORVU	sp|A9ZPJ6|AGCT1_HORVU Agmatine coumaroyltransferase-1 OS=Hordeum vulgare OX=4513 GN=ACT-1 PE=1 SV=1	28.1	71.6	359	1.65e-15	82.0
HORVU.MOREX.r3.7HG0642350.1	sp|O80816|GLC_ARATH	sp|O80816|GLC_ARATH Acyltransferase GLAUCE OS=Arabidopsis thaliana OX=3702 GN=GLC PE=2 SV=1	24.9	75.4	377	5.49e-14	77.4
HORVU.MOREX.r3.7HG0642350.1	sp|Q7XXN5|PHT3_ORYSJ	sp|Q7XXN5|PHT3_ORYSJ Putrescine hydroxycinnamoyltransferase 3 OS=Oryza sativa subsp. japonica OX=39947 GN=PHT3 PE=1 SV=1	24.7	69.9	344	6.94e-14	77.0
HORVU.MOREX.r3.7HG0642360.1	sp|Q0WUQ1|BAG1_ARATH	sp|Q0WUQ1|BAG1_ARATH BAG family molecular chaperone regulator 1 OS=Arabidopsis thaliana OX=3702 GN=BAG1 PE=1 SV=1	50.2	57.4	205	2.73e-58	195
HORVU.MOREX.r3.7HG0642360.1	sp|Q9LYP4|BAG3_ARATH	sp|Q9LYP4|BAG3_ARATH BAG family molecular chaperone regulator 3 OS=Arabidopsis thaliana OX=3702 GN=BAG3 PE=1 SV=1	44.4	57.7	207	1.27e-51	176
HORVU.MOREX.r3.7HG0642360.1	sp|Q0WPX7|BAG2_ARATH	sp|Q0WPX7|BAG2_ARATH BAG family molecular chaperone regulator 2 OS=Arabidopsis thaliana OX=3702 GN=BAG2 PE=1 SV=1	40.0	57.4	205	2.71e-44	157
HORVU.MOREX.r3.7HG0642360.1	sp|Q8RX71|BAG4_ARATH	sp|Q8RX71|BAG4_ARATH BAG family molecular chaperone regulator 4 OS=Arabidopsis thaliana OX=3702 GN=BAG4 PE=1 SV=1	40.5	58.0	215	1.49e-36	136
HORVU.MOREX.r3.7HG0642460.1	sp|Q9LIF4|LBO1_ARATH	sp|Q9LIF4|LBO1_ARATH Protein LATERAL BRANCHING OXIDOREDUCTASE 1 OS=Arabidopsis thaliana OX=3702 GN=LBO1 PE=1 SV=1	35.2	92.7	338	3.39e-58	195
HORVU.MOREX.r3.7HG0642460.1	sp|D4N502|DIOX3_PAPSO	sp|D4N502|DIOX3_PAPSO Codeine O-demethylase OS=Papaver somniferum OX=3469 GN=CODM PE=1 SV=1	35.5	96.1	346	3.33e-57	192
HORVU.MOREX.r3.7HG0642460.1	sp|O80449|JOX4_ARATH	sp|O80449|JOX4_ARATH Jasmonate-induced oxygenase 4 OS=Arabidopsis thaliana OX=3702 GN=JOX4 PE=1 SV=1	34.1	92.7	334	3.03e-56	190
HORVU.MOREX.r3.7HG0642460.1	sp|Q39224|SRG1_ARATH	sp|Q39224|SRG1_ARATH Protein SRG1 OS=Arabidopsis thaliana OX=3702 GN=SRG1 PE=2 SV=1	33.5	92.4	334	2.67e-55	187
HORVU.MOREX.r3.7HG0642460.1	sp|Q9FFF6|JOX2_ARATH	sp|Q9FFF6|JOX2_ARATH Jasmonate-induced oxygenase 2 OS=Arabidopsis thaliana OX=3702 GN=JOX2 PE=1 SV=1	34.1	96.9	355	8.59e-53	181
HORVU.MOREX.r3.7HG0675580.1	sp|F7J0N2|RGA5R_ORYSJ	sp|F7J0N2|RGA5R_ORYSJ Disease resistance protein RGA5 OS=Oryza sativa subsp. japonica OX=39947 GN=RGA5 PE=1 SV=1	40.0	99.1	547	6.21e-108	350
HORVU.MOREX.r3.7HG0675580.1	sp|Q2R8L1|RGA5S_ORYSJ	sp|Q2R8L1|RGA5S_ORYSJ Disease resistance protein RGA5 OS=Oryza sativa subsp. japonica OX=39947 GN=RGA5 PE=2 SV=1	38.2	99.4	557	4.93e-103	340
HORVU.MOREX.r3.7HG0675580.1	sp|P0DO07|PIK2_ORYSJ	sp|P0DO07|PIK2_ORYSJ Disease resistance protein Pik-2 OS=Oryza sativa subsp. japonica OX=39947 GN=PIK-2 PE=3 SV=1	30.5	98.5	574	6.67e-60	217
HORVU.MOREX.r3.7HG0675580.1	sp|P0DO08|PIKM2_ORYSJ	sp|P0DO08|PIKM2_ORYSJ Disease resistance protein Pikm2-TS OS=Oryza sativa subsp. japonica OX=39947 GN=PIKM2-TS PE=2 SV=1	30.5	98.5	574	6.67e-60	217
HORVU.MOREX.r3.7HG0675580.1	sp|P0DO10|PIKS2_ORYSJ	sp|P0DO10|PIKS2_ORYSJ Disease resistance protein Piks-2 OS=Oryza sativa subsp. japonica OX=39947 GN=PIKS-2 PE=3 SV=1	30.5	98.5	574	6.67e-60	217
HORVU.MOREX.r3.7HG0729020.1	sp|A2ZU80|NRT24_ORYSJ	sp|A2ZU80|NRT24_ORYSJ Probable high-affinity nitrate transporter 2.4 OS=Oryza sativa subsp. japonica OX=39947 GN=NRT2.4 PE=2 SV=2	80.5	99.6	487	7.62e-257	711
HORVU.MOREX.r3.7HG0729020.1	sp|Q9LYK2|NRT27_ARATH	sp|Q9LYK2|NRT27_ARATH High affinity nitrate transporter 2.7 OS=Arabidopsis thaliana OX=3702 GN=NRT2.7 PE=2 SV=1	48.4	92.1	459	2.00e-130	390
HORVU.MOREX.r3.7HG0729020.1	sp|Q9LPV5|NRT25_ARATH	sp|Q9LPV5|NRT25_ARATH High affinity nitrate transporter 2.5 OS=Arabidopsis thaliana OX=3702 GN=NRT2.5 PE=1 SV=1	46.4	91.9	446	1.98e-124	375
HORVU.MOREX.r3.7HG0729020.1	sp|Q94JG1|NRT23_ORYSJ	sp|Q94JG1|NRT23_ORYSJ High-affinity nitrate transporter 2.3 OS=Oryza sativa subsp. japonica OX=39947 GN=NRT2.3 PE=1 SV=1	48.7	91.1	446	8.63e-124	374
HORVU.MOREX.r3.7HG0729020.1	sp|P0DKG9|NRT21_ORYSJ	sp|P0DKG9|NRT21_ORYSJ High-affinity nitrate transporter 2.1 OS=Oryza sativa subsp. japonica OX=39947 GN=NRT2.1 PE=1 SV=1	41.8	91.7	450	1.11e-104	325
HORVU.MOREX.r3.7HG0729030.1	sp|Q3MKY2|AAE_RAUSE	sp|Q3MKY2|AAE_RAUSE Acetylajmalan esterase OS=Rauvolfia serpentina OX=4060 GN=AAE PE=1 SV=1	45.3	87.2	329	7.35e-95	291
HORVU.MOREX.r3.7HG0729030.1	sp|P0DXJ4|AAE1_RAUSE	sp|P0DXJ4|AAE1_RAUSE Acetylajmalan esterase 1 OS=Rauvolfia serpentina OX=4060 GN=AAE1 PE=1 SV=1	43.3	89.4	337	2.60e-93	286
HORVU.MOREX.r3.7HG0729030.1	sp|P0DXJ5|AAE2_RAUSE	sp|P0DXJ5|AAE2_RAUSE Acetylajmalan esterase 2 OS=Rauvolfia serpentina OX=4060 GN=AAE2 PE=1 SV=1	42.9	89.4	338	1.01e-88	274
HORVU.MOREX.r3.7HG0729030.1	sp|Q94F40|GDL9_ARATH	sp|Q94F40|GDL9_ARATH GDSL esterase/lipase At1g28600 OS=Arabidopsis thaliana OX=3702 GN=At1g28600 PE=2 SV=1	43.6	88.6	335	2.94e-84	264
HORVU.MOREX.r3.7HG0729030.1	sp|Q8RXT9|GDL8_ARATH	sp|Q8RXT9|GDL8_ARATH GDSL esterase/lipase At1g28590 OS=Arabidopsis thaliana OX=3702 GN=At1g28590 PE=2 SV=2	44.6	88.6	336	4.41e-83	261
HORVU.MOREX.r3.7HG0729090.1	sp|Q9M2C8|PP291_ARATH	sp|Q9M2C8|PP291_ARATH Pentatricopeptide repeat-containing protein At3g61360 OS=Arabidopsis thaliana OX=3702 GN=At3g61360 PE=2 SV=1	33.3	86.1	418	2.23e-44	166
HORVU.MOREX.r3.7HG0729090.1	sp|Q9FZ19|PPR5_ARATH	sp|Q9FZ19|PPR5_ARATH Putative pentatricopeptide repeat-containing protein At1g02420 OS=Arabidopsis thaliana OX=3702 GN=At1g02420 PE=3 SV=2	28.4	42.4	208	1.84e-10	66.6
HORVU.MOREX.r3.7HG0729090.1	sp|Q9SF38|PP222_ARATH	sp|Q9SF38|PP222_ARATH Pentatricopeptide repeat-containing protein At3g09650, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=HCF152 PE=2 SV=1	25.5	30.0	149	1.85e-06	54.3
HORVU.MOREX.r3.7HG0729100.1	sp|Q84RQ7|NIFU3_ARATH	sp|Q84RQ7|NIFU3_ARATH NifU-like protein 3, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=NIFU3 PE=2 SV=1	73.3	67.3	180	2.81e-81	247
HORVU.MOREX.r3.7HG0729100.1	sp|Q93W20|NIFU2_ARATH	sp|Q93W20|NIFU2_ARATH NifU-like protein 2, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=NIFU2 PE=1 SV=1	77.0	57.1	152	8.20e-73	225
HORVU.MOREX.r3.7HG0729100.1	sp|Q84LK7|NIFU1_ORYSJ	sp|Q84LK7|NIFU1_ORYSJ NifU-like protein 1, chloroplastic OS=Oryza sativa subsp. japonica OX=39947 GN=NIFU1 PE=1 SV=1	67.1	57.1	152	7.54e-61	194
HORVU.MOREX.r3.7HG0729100.1	sp|Q93W77|NIFU1_ARATH	sp|Q93W77|NIFU1_ARATH NifU-like protein 1, chloroplastic OS=Arabidopsis thaliana OX=3702 GN=NIFU1 PE=1 SV=1	36.5	55.3	148	1.08e-21	93.6
HORVU.MOREX.r3.7HG0729100.1	sp|P33179|NIFU_ANASL	sp|P33179|NIFU_ANASL Nitrogen fixation protein NifU (Fragment) OS=Anabaena sp. (strain L31) OX=29412 GN=nifU PE=3 SV=1	60.9	25.6	69	2.66e-19	84.0
