Bin	Sum_R2	SumSq_R2	N_Pairs
1113000	194292	118491	1641048
1114000	193878	118174	1634901
1115000	194522	118624	1629121
1116000	196176	120203	1632255
1117000	194572	118903	1628097
1118000	195773	119561	1634554
1119000	197048	120640	1633295
1120000	195094	119294	1624645
1121000	194602	119175	1608486
1122000	194823	119076	1610266
1123000	196420	120511	1617425
1124000	195955	120264	1614117
1125000	196757	120385	1627842
1126000	197229	121151	1626263
1127000	198402	121927	1633612
1128000	197638	121638	1642234
1129000	198760	122466	1635764
1130000	199439	122616	1650976
1131000	198656	122132	1652076
1132000	198990	122197	1658525
1133000	195460	119732	1631096
1134000	195333	119583	1625586
1135000	195067	119988	1619131
1136000	194336	118613	1635346
1137000	196555	120258	1646145
1138000	195528	120081	1633633
1139000	195474	120014	1628770
1141000	194074	118668	1625955
1142000	196872	121085	1637996
1143000	196846	121023	1634498
1144000	197615	121396	1639463
1145000	198123	121559	1647813
1146000	197745	121467	1644276
1147000	196409	120680	1644925
1148000	196621	120514	1648357
1149000	196948	120874	1638480
1150000	195859	120353	1636212
1151000	196467	120485	1651317
1152000	193838	118456	1633576
1153000	194486	119397	1632627
1154000	195252	119314	1643043
1155000	195330	119010	1654608
1156000	193650	117859	1640132
1157000	192647	117114	1633524
1158000	192770	116971	1628452
1159000	192391	117149	1627021
1160000	190902	115500	1639822
1161000	193050	117184	1654652
1162000	192574	116732	1646483
1163000	192770	116995	1646085
1164000	193432	117649	1643733
1165000	192843	117096	1637780
1166000	192999	117357	1626362
1167000	192838	117510	1616869
1168000	192208	117141	1619573
1169000	192134	117045	1622878
1170000	192771	117270	1633588
1171000	193787	118505	1617448
1172000	192350	117668	1597598
1173000	192429	117801	1610979
1174000	191128	116889	1587656
1175000	192700	118000	1609873
1177000	191338	116943	1602168
1178000	191509	117132	1602166
1179000	191897	117006	1610885
1180000	191256	116334	1611655
1181000	191085	116452	1618596
1182000	192245	117349	1623887
1183000	192727	117698	1626858
1184000	192125	117230	1629269
1185000	193173	117788	1633471
1186000	191868	116789	1628693
1187000	191926	116711	1626870
1188000	192187	116984	1625268
1189000	192144	117010	1619583
1190000	192145	116723	1624367
1191000	192459	116925	1635864
1192000	192243	117228	1623810
1193000	193522	117760	1630393
1194000	191871	116505	1624255
1195000	192166	117215	1618135
1196000	189879	115520	1603970
1197000	188922	114257	1614520
1198000	190520	115375	1612476
1199000	189500	114921	1608372
1200000	190254	115400	1618395
1201000	190427	115775	1618804
1202000	190798	116098	1621885
1203000	190302	115388	1621463
1204000	190939	115856	1633241
1205000	189838	115204	1621458
1206000	188822	114489	1624086
1207000	188929	114764	1623118
1209000	190426	115583	1638140
1210000	190928	116013	1650053
1212000	192331	117317	1637929
1213000	192265	117295	1637125
1214000	190937	117189	1611369
1215000	191699	117574	1620931
1216000	191922	117503	1635526
1217000	192223	117374	1639570
1218000	190945	116470	1633044
1219000	191171	117151	1623773
1221000	191260	117008	1615350
1222000	190234	116184	1624266
1223000	191590	117066	1629336
1224000	189635	115556	1617447
1225000	190993	116852	1618508
1226000	190289	116491	1614966
1227000	189807	115573	1619166
1228000	190113	115843	1626132
1229000	190586	116614	1623918
1230000	190738	116389	1628753
1231000	189873	115662	1627000
1232000	191246	117134	1618272
1233000	190581	116496	1617906
1234000	190113	116044	1632610
1235000	191551	117344	1629811
1236000	193122	118647	1628411
1237000	192554	118472	1616240
1238000	192805	118985	1609626
1239000	193531	119737	1610332
1240000	195817	120839	1630258
1241000	195595	120627	1630822
1242000	194723	120049	1623997
1243000	193805	119542	1614811
1244000	193016	118408	1624062
1245000	194464	119559	1636465
1246000	193026	118467	1633171
1248000	193173	118264	1650641
1249000	191348	117066	1640602
1250000	191868	116959	1652127
1251000	190654	116495	1640202
1252000	188984	115053	1626343
1253000	188825	115703	1605282
1254000	188127	115127	1599193
1256000	189539	116198	1608848
1257000	190918	117155	1621558
1258000	189956	116773	1604551
1259000	192445	118344	1616574
1260000	191496	117631	1609275
1261000	191027	117356	1604919
1262000	191005	117607	1602372
1263000	190782	117781	1594319
1264000	191851	118169	1601735
1266000	190393	117581	1575874
1267000	191344	118076	1601521
1268000	191987	118257	1611389
1269000	191143	117298	1625808
1270000	190640	116805	1625372
1271000	189984	116309	1625817
1272000	190259	115894	1641585
1273000	187749	114301	1629518
1274000	187803	114230	1626341
1275000	188174	114819	1616660
1276000	187347	113957	1608109
1277000	189899	115564	1631700
1278000	188441	114744	1614225
1280000	189155	115195	1623663
1281000	188469	115296	1605257
1282000	189385	115841	1610614
1283000	190222	116522	1610002
1284000	189564	116421	1599976
1285000	191575	117914	1605355
1286000	191466	117629	1608865
1287000	192621	118126	1616915
1288000	190614	116624	1614277
1289000	191385	117547	1617489
1290000	190787	116937	1620796
1291000	189637	116018	1617206
1292000	190397	116742	1628857
1293000	189739	116022	1634535
1294000	190311	116451	1638534
1295000	189439	115503	1636593
1296000	188691	115283	1635516
1297000	191224	117011	1642616
1298000	189375	116162	1623864
1299000	187839	114913	1624777
1301000	188495	114927	1628874
1302000	188593	114934	1620022
1303000	187702	114752	1606525
1304000	188181	114927	1612920
1305000	188584	115600	1604541
1306000	188815	115659	1599627
1307000	189545	115971	1611630
1308000	189601	116029	1615828
1309000	187540	114722	1595411
1310000	188795	115719	1606340
1311000	188823	115834	1606974
1312000	191102	116936	1627902
1313000	189351	115621	1628638
1314000	189026	115474	1625819
1315000	189504	115797	1629056
1317000	185717	113863	1591740
1318000	186286	114106	1590566
1319000	186568	114269	1603252
1320000	186856	114501	1607367
1321000	187325	114759	1608078
1322000	185897	113652	1608979
1323000	185677	113320	1608878
1324000	186477	113937	1605820
1325000	185521	112981	1611690
1326000	186935	113896	1622840
1327000	186466	113406	1623418
1328000	187643	114437	1626420
1329000	186983	113803	1624829
1330000	189164	115297	1645219
1331000	189814	115489	1652543
1332000	189774	115282	1646389
1333000	189714	115473	1637423
1334000	189181	115499	1624150
1335000	189471	115319	1637684
1336000	188704	114928	1627687
1337000	190450	115882	1638544
1338000	188052	114644	1626688
1339000	188102	114806	1620163
1340000	187827	114609	1610391
1342000	189337	116090	1620512
1343000	188077	114809	1620070
1344000	187492	114073	1622993
1345000	187417	113678	1637116
1346000	186180	112776	1630038
1347000	186289	113111	1622456
1348000	187210	114282	1614083
1349000	186730	113816	1606534
1350000	188229	114730	1626805
1351000	189854	115958	1635989
1352000	189935	115851	1639812
1353000	188001	114629	1624494
1354000	187390	114005	1626982
1355000	187239	113966	1623136
1356000	188078	114657	1634249
1357000	188053	114750	1625318
1358000	187257	114175	1621748
1360000	185711	113107	1624620
1361000	185867	112979	1626149
1363000	186235	112968	1634002
1364000	185960	112747	1624846
1365000	185731	112216	1634379
1366000	185878	112746	1626449
1367000	185278	112139	1620828
1368000	184979	111673	1624363
1369000	185072	112229	1615486
1370000	184339	111408	1618180
1371000	183756	110625	1620892
1372000	184494	111508	1608270
1374000	184744	111562	1617447
1375000	185953	112234	1625016
1376000	186515	112653	1628581
1377000	185960	112485	1622020
1378000	184854	111698	1621111
1379000	184852	111861	1618761
1380000	184889	111936	1623120
1381000	184522	111327	1617833
1382000	184575	111734	1604890
1383000	185561	112438	1617479
1384000	185096	112372	1608515
1385000	184692	112181	1602043
1386000	184640	112157	1608403
1387000	185798	113072	1611041
1388000	183717	111220	1615156
1389000	185592	113143	1608567
1390000	183997	111778	1600206
1391000	182210	110047	1598887
1392000	182039	110383	1590951
1393000	181788	109664	1597551
1395000	183705	111144	1600982
1396000	183345	110839	1596563
1397000	183619	111752	1575755
1398000	184011	111643	1581755
1399000	183545	111455	1584537
1400000	183117	111083	1576374
1401000	181539	110088	1570584
1402000	181031	109678	1578643
1403000	181436	109642	1582336
1404000	180739	108796	1592858
1405000	180770	108661	1596910
1406000	181428	109313	1588867
1407000	183185	110586	1596624
1408000	182933	110564	1588783
1410000	181589	109905	1578692
1412000	182169	110199	1592532
1413000	181177	109665	1589194
1414000	181509	109809	1597758
1416000	181067	109217	1602730
1417000	181594	109425	1614343
1418000	181322	109336	1617461
1419000	181269	108897	1620253
1420000	181078	108766	1617407
1421000	182537	110020	1632953
1422000	181544	109207	1623727
1424000	179620	107916	1624166
1425000	180922	108597	1632453
1426000	181534	109338	1626106
1427000	181585	109349	1622741
1428000	181560	109433	1614894
1429000	183348	110833	1624490
1430000	184949	112340	1622350
1431000	184172	111568	1622416
1433000	183101	110941	1619051
1434000	182173	110136	1611274
1435000	182492	110209	1621011
1436000	182832	110550	1619489
1437000	180484	108886	1601045
1438000	180308	108690	1604579
1439000	178326	107224	1593251
1440000	179349	107753	1599585
1441000	179361	107666	1598760
1442000	180750	108805	1614189
1443000	178675	107615	1596291
1444000	179009	107900	1602509
1445000	180398	108797	1616435
1447000	179614	108021	1613320
1448000	180693	109027	1615071
1449000	180731	109333	1618596
1451000	180177	108941	1614663
1452000	179243	108251	1614151
1453000	179905	108454	1618195
1454000	181539	109567	1618803
1455000	178707	107604	1601352
1456000	178006	106638	1607092
1457000	177707	106351	1611394
1458000	177916	106709	1596017
1459000	177806	106750	1599238
1460000	177463	106681	1588197
1461000	177411	107170	1581560
1462000	177833	107468	1580312
1463000	178285	107524	1591715
1464000	179055	108423	1582512
1465000	178657	107847	1582118
1466000	177638	107304	1579286
1467000	176755	106311	1592216
1468000	177728	106708	1602406
1469000	177630	107046	1597755
1470000	178787	107838	1588079
1471000	177904	107688	1576271
1472000	177892	107473	1580810
1473000	178138	107631	1581385
1474000	177369	106906	1591952
1475000	179350	108441	1602060
1476000	178343	107800	1587435
1477000	179268	108951	1585206
1478000	178670	108475	1574700
1479000	179581	109073	1582862
1481000	177400	107672	1571017
1482000	177072	107417	1563345
1483000	179022	108629	1581742
1484000	176762	106930	1578956
1485000	176721	107284	1567896
1486000	175510	106075	1571709
1487000	176197	106447	1582561
1488000	176970	106762	1595608
1489000	177227	107524	1589702
1490000	175873	106504	1578775
1491000	175132	105835	1572715
1493000	174624	105265	1574747
1494000	175615	105972	1578912
1495000	176769	106142	1598010
1496000	176894	106184	1604682
1497000	175801	105301	1607366
1498000	176755	106357	1600642
1499000	177842	107246	1600301
1500000	177411	106797	1602563
1501000	176247	105942	1591344
1502000	175698	105293	1592499
1503000	176990	106225	1601434
1504000	176313	105643	1605486
1505000	176348	105573	1601755
1506000	175573	105248	1584899
1507000	176921	106254	1585745
1508000	176134	105696	1588287
1509000	177128	106310	1606476
1510000	178376	107082	1611849
1511000	177160	106454	1603489
1512000	176284	106014	1588828
1513000	176687	106138	1588436
1514000	177038	106495	1601293
1515000	176935	106204	1607924
1516000	176710	105979	1608950
1517000	176773	106227	1602008
1518000	179063	107835	1618406
1519000	177658	106791	1606852
1520000	177107	106423	1606669
1521000	177149	106649	1603870
1522000	176362	105900	1603139
1523000	175968	105529	1605655
1524000	174971	104818	1604608
1525000	175967	105772	1595638
1526000	174984	105027	1589862
1527000	174108	104222	1607458
1528000	174929	104519	1610299
1529000	174832	104456	1608324
1530000	175220	104839	1606718
1531000	174551	104232	1602035
1532000	176344	105197	1626895
1533000	175645	105076	1619878
1534000	176280	105161	1637065
1535000	174996	104325	1629677
1536000	175645	104931	1626560
1537000	173537	103906	1594856
1538000	173339	103742	1586896
1539000	174582	104615	1592282
1540000	174690	104537	1596707
1541000	174931	104417	1602833
1542000	173387	103464	1593976
1543000	175251	104859	1598516
1544000	174442	104621	1591715
1545000	174251	104287	1598833
1546000	173720	103985	1587562
1547000	173184	103513	1589689
1548000	172585	103117	1588123
1549000	172943	103428	1579637
1550000	172346	103006	1580123
1551000	173069	103708	1574044
1552000	171468	102328	1569266
1553000	171870	102515	1576823
1554000	171893	102825	1567685
1555000	171862	102702	1577362
1556000	171066	102413	1563707
1557000	171692	102811	1560472
1558000	173192	103259	1588139
1559000	171794	102715	1572161
1560000	171756	102786	1573977
1561000	170402	101676	1561952
1562000	170158	101451	1565116
1563000	169593	101316	1555507
1564000	170598	102242	1561711
1565000	171203	102570	1564568
1566000	169862	101940	1546895
1567000	170244	101899	1559554
1568000	171558	102582	1571119
1569000	172091	103384	1570710
1570000	171047	102442	1573687
1571000	172891	103621	1579351
1572000	171766	102331	1596310
1573000	170385	101543	1583977
1574000	171135	102246	1589437
1575000	170157	101175	1589434
1576000	170061	101140	1585722
1577000	169660	100956	1590193
1578000	168702	100500	1570455
1580000	168494	99932.7	1568940
1581000	170104	101029	1584544
1582000	169136	100626	1573684
1583000	168998	100608	1566067
1584000	167382	99035.2	1566072
1585000	168301	99501.9	1582807
1586000	169317	100269	1582791
1587000	170148	100565	1594300
1588000	168656	99682	1587302
1589000	170700	101386	1582427
1590000	170296	100823	1599877
1591000	170517	101069	1597299
1592000	169884	100859	1591979
1593000	172008	102103	1601504
1594000	170574	100917	1601356
1595000	171702	101686	1608038
1596000	171700	101866	1608140
1597000	172508	102918	1605317
1598000	172661	102849	1606786
1599000	172185	102616	1603922
1601000	174222	104308	1602576
1602000	176047	105482	1610767
1603000	175522	104826	1610959
1605000	175396	104694	1609428
1606000	173907	103479	1607188
1607000	175628	104629	1615900
1608000	173593	103143	1612616
1609000	173065	103163	1594348
1611000	171990	102075	1610087
1612000	172259	102498	1608054
1613000	172432	102703	1610675
1614000	173089	103432	1600951
1615000	170861	101732	1595104
1616000	171698	102209	1590784
1617000	171510	101816	1591075
1618000	169641	100206	1586153
1619000	168850	100183	1563177
1620000	170649	101402	1573850
1621000	169620	100681	1567964
1622000	170170	101616	1558938
1623000	170139	101442	1561730
1625000	172523	102361	1590320
1626000	172443	102445	1593732
1627000	172898	103353	1582044
1628000	173364	103113	1595389
1629000	173085	102767	1591246
1630000	173339	102655	1608717
1631000	174798	103710	1615135
1632000	173860	102713	1616929
1633000	173256	102628	1612558
1634000	173803	102748	1623668
1635000	173430	102278	1622927
1637000	172229	101493	1615212
1638000	172003	101697	1604344
1639000	173658	102821	1613662
1640000	173020	102384	1611284
1641000	172750	102154	1608808
1642000	172364	102493	1597723
1643000	173461	103648	1594598
1644000	172983	103346	1594865
1645000	173473	103503	1597697
1646000	174286	104219	1604287
1647000	174916	104714	1607697
1648000	175615	105074	1623517
1649000	174809	104382	1622849
1650000	176460	105979	1630473
1651000	174999	104839	1620763
1652000	174506	104259	1626463
1653000	173623	104081	1614233
1654000	174129	104060	1616533
1655000	174519	103972	1632445
1657000	173066	103192	1612628
1658000	172226	102840	1599966
1659000	172861	103210	1607053
1660000	174431	103770	1628813
1661000	174785	104025	1640805
1662000	173391	102793	1634395
1663000	175681	104713	1638043
1664000	174845	104215	1628363
1666000	173573	103331	1616880
1667000	174610	104301	1618554
1668000	173944	103571	1618740
1669000	174185	104188	1606568
1670000	174528	103840	1616699
1671000	174531	103767	1625183
1672000	172308	102051	1610340
1674000	172529	101945	1618082
1675000	173228	102519	1611378
1676000	172921	102182	1613552
1677000	173841	103090	1618650
1678000	173024	102363	1622373
1679000	173730	102882	1622589
1680000	172922	102153	1620311
1681000	172823	102067	1619129
1682000	174950	103857	1629957
1684000	172908	102858	1609957
1685000	172047	101933	1615525
1686000	175372	104957	1608107
1687000	174146	103945	1607984
1688000	173703	103726	1605846
1689000	174033	103559	1610350
1690000	172222	102251	1601267
1691000	174034	104062	1603590
1692000	172064	102635	1587756
1693000	171982	102566	1592388
1694000	171632	102303	1590752
1695000	173081	103194	1609687
1696000	172507	102652	1604256
1697000	172628	102721	1609415
1698000	172397	102093	1613446
1699000	173028	102311	1634757
1700000	172196	101623	1635143
1701000	171609	101307	1624824
1702000	170066	100151	1620715
1703000	169125	100187	1591734
1704000	169439	99702.4	1604879
1705000	169313	99582.1	1610163
1706000	170592	100308	1623377
1707000	171556	101088	1619506
1708000	170178	100041	1610477
1709000	170376	100030	1619561
1710000	170071	99796.3	1617204
1711000	171671	100979	1628130
1712000	172298	101804	1622583
1713000	171282	101105	1613767
1714000	170847	100801	1609973
1715000	172623	101717	1627378
1716000	172487	101339	1634121
1717000	171828	101118	1616941
1719000	172257	100906	1634082
1720000	171682	100737	1616709
1721000	170327	99803.9	1609327
1722000	170923	100324	1615118
1723000	170759	100651	1606638
1724000	171762	101186	1616191
1725000	170383	100183	1610746
1726000	169190	98940.6	1615285
1727000	167936	98563.3	1591555
1728000	167722	98135.8	1595335
1729000	168546	99285	1596346
1731000	168417	99233.5	1590410
1732000	168589	98988.5	1592332
1733000	170504	100599	1604993
1734000	169504	99736.3	1605190
1735000	168274	98891	1595114
1736000	169364	99409.4	1608698
1737000	171311	101073	1613977
1738000	171810	101264	1615436
1739000	171822	101133	1614222
1740000	169861	99972.8	1598423
1741000	170797	100927	1588663
1742000	171547	101602	1596661
1743000	171507	101721	1589929
1744000	171537	101465	1597013
1745000	170003	100635	1590599
1747000	169982	100043	1609604
1748000	170666	100317	1601261
1749000	171413	100759	1610548
1750000	171171	100639	1611682
1751000	170017	99825.7	1603263
1752000	170584	100451	1599499
1753000	168481	98885	1597442
1754000	169659	99558.8	1601458
1755000	169218	98910.3	1612637
1756000	170169	99606.5	1618709
1757000	169282	98921.3	1624447
1758000	169678	99039.7	1626171
1759000	171101	99810.7	1641156
1760000	170719	99942.1	1633683
1761000	170279	99752.5	1615970
1762000	170496	99714.7	1624362
1763000	170298	99800.5	1614853
1764000	169465	98858.2	1629015
1765000	168723	98462.7	1620158
1766000	167009	97217.6	1600226
1767000	167948	98237.5	1603110
1768000	166418	97568	1583840
1769000	166275	97106.5	1589345
1770000	168712	98806.3	1592572
1771000	168528	98680.5	1599494
1772000	169495	99237	1608590
1773000	168902	98725.8	1615641
1774000	169243	99030.8	1614412
1775000	170093	99302.7	1627013
1776000	169894	98832.2	1639566
1777000	169595	98184.9	1643412
1778000	168357	97415.3	1632779
1779000	168231	97785.4	1620337
1780000	168569	98303.6	1616348
1781000	168612	98437.1	1619671
1782000	168773	98166.8	1635032
1783000	168542	97983.8	1633982
1784000	168033	97825.5	1629578
1785000	168973	98950.3	1612979
1786000	167724	97999.1	1610828
1787000	166774	97057.2	1608851
1788000	166806	97149.9	1615161
1789000	166616	96922.2	1617794
1790000	165665	96666.2	1597083
1791000	166358	97036.9	1608510
1792000	165830	96444.4	1611157
1793000	167423	97406.1	1622290
1794000	165555	95661.2	1629089
1795000	166541	96838.7	1617592
1796000	165113	95580.9	1607023
1797000	165590	96107.2	1606201
1798000	165892	96153.4	1604517
1799000	166340	96234.2	1614045
1800000	164740	94747	1615047
1801000	164616	95018	1599307
1802000	164981	95112.4	1610057
1803000	167055	96598	1632378
1804000	166760	96441.9	1634244
1805000	166188	96036.4	1640845
1806000	166913	96671.7	1635312
1808000	166663	96929.5	1615626
1809000	167648	97648.7	1616351
1810000	165975	96357.6	1608069
1811000	166677	97191	1600346
1812000	166055	96624	1602995
1813000	166496	96516.6	1598596
1814000	165649	96090.4	1593637
1816000	163299	94528.8	1574550
1817000	164439	95522.5	1575200
1818000	163612	94616.2	1585235
1819000	165111	95978.8	1581970
1820000	163429	94712	1578187
1821000	164149	95069.4	1583168
1822000	164861	95338.5	1598072
1823000	164515	95249.9	1601987
1824000	164221	95173.5	1593296
1825000	165311	95657.9	1608307
1826000	164675	95766.7	1584710
1827000	164215	95533.2	1580778
1828000	163971	95239.7	1577532
1829000	165359	96166.1	1584809
1830000	164482	95764.7	1576771
1831000	164242	95461.6	1581511
1832000	164163	95438.2	1568281
1833000	163845	95454.3	1568366
1834000	162828	95080.5	1550743
1835000	163646	94985.2	1567405
1836000	162721	94418.4	1560812
1837000	164380	95476.3	1577376
1838000	164184	95398.2	1582371
1839000	163905	95146.7	1581280
1840000	164565	95525.1	1600799
1841000	164627	95417.1	1605054
1842000	163616	94277.4	1603698
1843000	164342	94824.5	1601853
1844000	164058	95184.6	1595866
1845000	164815	94923.7	1614347
1846000	165298	95468	1616372
1847000	165318	95855.1	1626302
1849000	164296	94375.9	1637386
1850000	165709	95433	1633572
1851000	163254	94107.8	1610874
1852000	162400	94147.4	1591441
1853000	161797	93763.6	1581117
1854000	161947	93962.7	1584405
1855000	162083	94148.3	1587457
1856000	162321	94349.2	1578750
1857000	163436	95333.8	1578036
1858000	161925	94424.8	1568449
1859000	164931	96489.2	1584625
1860000	164217	95907.8	1583871
1861000	164644	96485.3	1577682
1862000	163349	94668.3	1585843
1863000	162112	93697.5	1575023
1865000	162302	93541.3	1587401
1866000	163401	94472.9	1590085
1867000	163323	94083.1	1599119
1868000	165260	95351	1618033
1869000	164907	95359.3	1602557
1870000	165221	95499.5	1605813
1871000	164164	95070.4	1589503
1872000	164038	95330	1584867
1873000	166065	96749.6	1606051
1874000	165164	95937.9	1606059
1876000	162828	94343	1595329
1877000	163702	94979.4	1594082
1878000	164821	96163.3	1596300
1879000	163010	94607.9	1588607
1880000	164742	95956.5	1595426
1882000	166203	97231.8	1607350
1883000	165333	96126.7	1610057
1884000	165556	96258.9	1621567
1885000	165070	95873	1613610
1886000	164466	95531.5	1615207
1887000	162744	94348.8	1602299
1888000	164367	95373.6	1614709
1889000	164436	95342.4	1619793
1890000	164027	95150.6	1603358
1891000	162184	94227.4	1598527
1892000	163722	95156.6	1606157
1893000	164457	95569.4	1610694
1894000	164281	95551.8	1602141
1895000	162660	94387.6	1596159
1896000	163516	94859.2	1595785
1898000	163830	95001.5	1605276
1899000	165127	96061.3	1614805
1900000	165614	96216.5	1615412
1901000	164788	95795.5	1609030
1902000	166135	96850	1607453
1903000	165633	96788.5	1594129
1904000	164888	95939.4	1610772
1905000	163648	95097.8	1597260
1907000	163568	94996.7	1586707
1908000	163892	95203.5	1592525
1909000	162773	94493.1	1582500
1910000	161758	93678.9	1586568
1911000	163228	94501.4	1598331
1912000	163633	94959.3	1590319
1913000	162755	94582.8	1585118
1914000	162282	94280.8	1584489
1915000	161854	94200.1	1572378
1917000	162159	94426.7	1565031
1918000	161535	93748.8	1575467
1919000	160410	92947.4	1578803
1920000	160234	92829.9	1584364
1921000	162564	94428.9	1605512
1923000	163064	94550.2	1603411
1924000	162699	94432.7	1603177
1925000	161492	93153.9	1613808
1926000	160747	92834.8	1597209
1927000	160426	92591.3	1593614
1928000	160094	92741.5	1582917
1929000	161519	93340.1	1604227
1930000	160285	92331	1602009
1931000	160422	92261.8	1608034
1932000	160343	92534.2	1592222
1933000	160576	92231.8	1606664
1934000	160707	92320.7	1612759
1935000	161057	92841.2	1609227
1936000	159985	91843.1	1596199
1937000	161485	93055.1	1606762
1938000	161451	93021.2	1594668
1939000	159809	91984.5	1592762
1940000	162681	93968.3	1604465
1941000	162309	93588	1607064
1942000	161668	93393.4	1602809
1943000	162701	93932.1	1613445
1944000	161766	93067.1	1619651
1945000	161896	93399.8	1605237
1946000	162471	93407.5	1625371
1947000	163182	94401.5	1621012
1949000	162550	93670.2	1620608
1950000	163044	94070.5	1629051
1951000	163532	93701	1642973
1952000	162473	93216.1	1635055
1953000	162422	93143.3	1622143
1954000	161112	92441.3	1603696
1955000	160716	92569.1	1594856
1956000	161122	92968.7	1597889
1957000	158488	91281.7	1583200
1958000	159458	91880.7	1594453
1960000	157776	90719.2	1588398
1961000	158168	91069.8	1584548
1962000	156977	90066.4	1580672
1963000	157237	90244.1	1584206
1964000	158730	91341.1	1590103
1965000	157796	90954.2	1569386
1966000	158362	91284.9	1569144
1967000	159728	92144.1	1583505
1968000	158750	91213	1580716
1970000	158733	91481	1588825
1971000	157919	90873.7	1579585
1972000	158435	91543.2	1570809
1974000	157550	90947.6	1573130
1975000	159556	92084.3	1586759
1976000	161319	93571.4	1591837
1977000	161120	93059.8	1593127
1978000	161735	93876.3	1594344
1979000	159731	92155.7	1586506
1980000	159971	91926.1	1596335
1982000	159093	91831.7	1579722
1983000	160571	92282.1	1610388
1984000	159208	91372.3	1595690
1985000	158169	90860.4	1586452
1986000	157948	90417	1591199
1987000	158763	91423.8	1597718
1988000	160757	92274.6	1621051
1990000	161076	93172.6	1595313
1991000	160583	92356.3	1600349
1992000	161270	93162.3	1590335
1993000	162104	94095.6	1587507
1994000	159565	92217.7	1571540
1995000	160596	92882.3	1573376
1996000	160586	92903	1586650
1998000	160458	92962.5	1584360
1999000	161795	94214.9	1584907
2000000	160795	93139.5	1588228
2001000	161434	93269.4	1593576
2002000	162930	94282.9	1618029
2003000	163901	94804	1620204
2005000	163744	95318.1	1594439
2006000	162325	93871.7	1596459
2007000	161861	93330.4	1599958
2008000	162330	93673.7	1596487
2009000	162831	93951.3	1605241
2010000	162914	93779.5	1604182
2011000	163535	94412.6	1602471
2012000	164158	94542	1613558
2013000	163154	94184.1	1595300
2014000	162706	93644.9	1602294
2015000	163231	94298.9	1599368
2016000	162859	94281.3	1592545
2017000	162637	94115.9	1593520
2018000	161631	93315.4	1591331
2019000	161050	93129.1	1593173
2020000	160755	92684.2	1604899
2021000	159895	91876.6	1599072
2022000	160956	92904.1	1593184
2023000	159320	91588.5	1590295
2024000	159144	91888.2	1577023
2025000	159480	91604.7	1585460
2026000	159925	92214	1577911
2027000	159127	91552.8	1572728
2028000	159294	91866.5	1575345
2029000	159843	92193.8	1579772
2030000	160946	93555	1568137
2031000	160981	93079.3	1586110
2033000	161634	93430.6	1592743
2034000	160701	92776.2	1588323
2035000	161494	92962.5	1596084
2036000	160913	92638.5	1595468
2037000	160244	92265.3	1588056
2038000	159650	92195.4	1570857
2039000	159069	91749.8	1570882
2040000	159670	92200	1565143
2041000	158767	91301.4	1571224
2042000	159396	91784	1569476
2043000	158187	91120	1561846
2044000	158865	91483.3	1574900
2045000	158088	91184.8	1561768
2046000	158302	91434.3	1572467
2047000	157061	90327.4	1568004
2048000	157662	90582.1	1575802
2049000	158535	91263.6	1581749
2050000	159860	92461	1583116
2051000	160660	93470.3	1578695
2052000	159867	92725.6	1582826
2053000	160571	93163.7	1584891
2054000	160758	93444.8	1572321
2055000	160178	92635	1592939
2056000	160467	92679.2	1598825
2057000	160991	92759.6	1605090
2058000	160192	92557.2	1583455
2059000	160308	92599.8	1589213
2060000	159118	91458.7	1589103
2061000	159612	92214.8	1576458
2062000	160087	92519.9	1581837
2063000	159002	91981.3	1567582
2064000	158968	92028.2	1570980
2065000	158385	91556.6	1571622
2066000	159299	92288.4	1574984
2067000	158976	91788.1	1587364
2068000	158900	91707.1	1585792
2069000	157403	90472.7	1575537
2070000	157911	90953.9	1578953
2072000	158657	91897.7	1575866
2073000	160276	93131.8	1580664
2074000	159620	92411.9	1582514
2075000	158733	91719.9	1581843
2076000	159404	92064.5	1585478
2077000	158827	91604.3	1578362
2078000	158909	91545.7	1583340
2079000	159354	91820.5	1577705
2080000	158511	91311.1	1574338
2081000	160419	92505.4	1582966
2082000	158777	91256.7	1578344
2083000	159796	92712.6	1564857
2084000	159358	92397.3	1570715
2085000	160310	93108.6	1575465
2086000	159261	92457.2	1569549
2087000	158778	92181.7	1565294
2088000	159000	92474.6	1560534
2089000	158759	92272.5	1565748
2090000	158680	92152.4	1559876
2091000	159048	92172.7	1579448
2092000	159699	92813.3	1575697
2093000	161289	93723.3	1596326
2094000	159271	92278.9	1577586
2095000	159414	92372.6	1585744
2096000	158662	91974.5	1578110
2097000	159504	92285	1589625
2098000	159023	92462.8	1568988
2099000	160048	93422.8	1571879
2100000	158349	91773.2	1573072
2101000	157997	91456.9	1575606
2102000	158536	91818.9	1576016
2103000	160330	93005.5	1586013
2104000	160648	93588.3	1581822
2105000	160476	93408.9	1583881
2106000	160509	93407.7	1587644
2107000	160944	93992.3	1580092
2108000	160818	93715.5	1590143
2109000	160770	93707.1	1595834
2110000	160086	93013.3	1596672
2111000	158625	91915	1595272
2112000	157369	90899.2	1582256
2113000	157141	90807.1	1574242
2114000	156787	90087.3	1586664
2115000	157461	90817.1	1590796
2116000	157794	90971.3	1591993
2117000	157038	90278.8	1582743
2118000	158418	91311	1590367
2119000	158495	91516.2	1587850
2120000	157599	90875.3	1593997
2121000	157613	90946.7	1588429
