"short_Tag","season","Mean_Value","Trait"
"22_13","2021",-1.30369088564059,"Protein"
"22_17","2019",-2.62000773395205,"Protein"
"22_17","2020",-2.15454565408253,"Protein"
"22_17","2021",-0.96952421897392,"Protein"
"22_19","2019",-0.513341067285383,"Protein"
"22_19","2020",1.91295434591747,"Protein"
"22_19","2021",-1.76619088564059,"Protein"
"22_20","2019",0.0566589327146172,"Protein"
"22_20","2020",-0.682045654082528,"Protein"
"22_20","2021",-1.27619088564059,"Protein"
"23_02","2019",2.52332559938129,"Protein"
"23_02","2020",-0.457045654082528,"Protein"
"23_02","2021",-0.941190885640586,"Protein"
"23_05","2019",0.563325599381284,"Protein"
"23_05","2020",1.18545434591747,"Protein"
"23_05","2021",1.86047578102608,"Protein"
"23_08","2019",-2.34667440061872,"Protein"
"23_08","2020",-1.25204565408253,"Protein"
"23_08","2021",-1.06819088564059,"Protein"
"23_09","2019",0.553325599381285,"Protein"
"23_09","2020",1.36795434591747,"Protein"
"23_09","2021",0.453809114359414,"Protein"
"23_11","2019",0.40999226604795,"Protein"
"23_11","2020",-1.35704565408253,"Protein"
"23_11","2021",-0.618690885640586,"Protein"
"23_12","2019",-0.166674400618716,"Protein"
"23_12","2020",-0.969545654082527,"Protein"
"23_12","2021",0.761309114359414,"Protein"
"23_14","2019",3.02332559938128,"Protein"
"23_14","2020",2.93045434591747,"Protein"
"23_14","2021",2.74880911435941,"Protein"
"23_18","2019",1.93332559938129,"Protein"
"23_18","2020",1.70045434591747,"Protein"
"23_18","2021",0.118809114359413,"Protein"
"23_19","2019",0.946658932714618,"Protein"
"23_19","2020",-0.977045654082528,"Protein"
"23_19","2021",0.547142447692747,"Protein"
"23_20","2019",-0.843341067285383,"Protein"
"23_20","2020",0.257954345917473,"Protein"
"23_20","2021",-0.180190885640587,"Protein"
"24_01","2019",3.20999226604795,"Protein"
"24_01","2020",-0.607045654082527,"Protein"
"24_01","2021",1.03047578102608,"Protein"
"24_03","2019",-0.00334106728538271,"Protein"
"24_03","2020",-0.172045654082527,"Protein"
"24_03","2021",0.336309114359413,"Protein"
"24_04","2019",2.38332559938128,"Protein"
"24_04","2020",1.75045434591747,"Protein"
"24_04","2021",0.716309114359414,"Protein"
"24_05","2019",1.09665893271462,"Protein"
"24_05","2020",0.985454345917471,"Protein"
"24_05","2021",1.24780911435941,"Protein"
"24_06","2019",2.35332559938128,"Protein"
"24_06","2020",3.21045434591747,"Protein"
"24_06","2021",4.67630911435941,"Protein"
"24_07","2019",2.11665893271462,"Protein"
"24_07","2020",1.34795434591747,"Protein"
"24_07","2021",0.691809114359413,"Protein"
"24_09","2019",-2.38334106728538,"Protein"
"24_09","2020",-0.827045654082527,"Protein"
"24_09","2021",-0.558190885640586,"Protein"
"24_10","2019",2.83665893271462,"Protein"
"24_10","2020",2.21795434591747,"Protein"
"24_10","2021",1.27380911435941,"Protein"
"24_17","2019",1.65665893271462,"Protein"
"24_17","2020",2.81045434591747,"Protein"
"24_17","2021",2.74130911435941,"Protein"
"24_18","2019",1.43999226604795,"Protein"
"24_18","2020",0.505454345917473,"Protein"
"24_18","2021",3.12180911435941,"Protein"
"25_04","2019",-2.25000773395205,"Protein"
"25_04","2020",-1.43204565408253,"Protein"
"25_05","2019",-0.610007733952049,"Protein"
"25_05","2020",0.132954345917473,"Protein"
"25_05","2021",1.36380911435941,"Protein"
"25_07","2019",1.31332559938128,"Protein"
"25_07","2020",2.11295434591747,"Protein"
"25_07","2021",2.58380911435941,"Protein"
"25_08","2019",1.08332559938128,"Protein"
"25_08","2020",1.24295434591747,"Protein"
"25_08","2021",-0.0595242189739196,"Protein"
"25_09","2019",0.72999226604795,"Protein"
"25_09","2020",0.410454345917473,"Protein"
"25_09","2021",-0.923690885640587,"Protein"
"25_10","2019",0.989992266047951,"Protein"
"25_10","2020",1.87045434591747,"Protein"
"25_10","2021",0.225809114359414,"Protein"
"25_11","2019",-0.346674400618715,"Protein"
"25_11","2020",0.962954345917472,"Protein"
"25_11","2021",1.24180911435941,"Protein"
"25_13","2019",0.726658932714618,"Protein"
"25_13","2020",2.07795434591747,"Protein"
"25_13","2021",1.41714244769275,"Protein"
"25_14","2019",0.313325599381284,"Protein"
"25_14","2020",0.372954345917473,"Protein"
"25_14","2021",0.356309114359414,"Protein"
"25_16","2019",-0.680007733952049,"Protein"
"25_16","2020",-1.59704565408253,"Protein"
"25_16","2021",0.823809114359413,"Protein"
"26_01","2019",1.09999226604795,"Protein"
"26_01","2020",0.952954345917473,"Protein"
"26_01","2021",0.407809114359414,"Protein"
"26_02","2019",1.25999226604795,"Protein"
"26_02","2020",0.280454345917472,"Protein"
"26_02","2021",-0.824190885640587,"Protein"
"26_03","2019",0.886658932714617,"Protein"
"26_03","2020",-0.217045654082528,"Protein"
"26_03","2021",0.216309114359414,"Protein"
"26_04","2019",0.246658932714618,"Protein"
"26_04","2020",0.00545434591747185,"Protein"
"26_04","2021",-1.18419088564059,"Protein"
"26_07","2019",-0.086674400618716,"Protein"
"26_07","2020",-1.57454565408253,"Protein"
"26_07","2021",1.49180911435941,"Protein"
"26_09","2019",0.0999922660479508,"Protein"
"26_09","2020",-0.782045654082527,"Protein"
"26_09","2021",-0.522857552307253,"Protein"
"26_12","2019",-0.0533410672853828,"Protein"
"26_12","2020",0.942954345917473,"Protein"
"26_12","2021",-0.874190885640586,"Protein"
"26_13","2019",-1.43334106728538,"Protein"
"26_13","2020",1.18045434591747,"Protein"
"26_13","2021",-1.17869088564059,"Protein"
"26_14","2019",0.313325599381285,"Protein"
"26_14","2020",2.06545434591747,"Protein"
"26_14","2021",2.96380911435941,"Protein"
"26_19","2019",-1.64000773395205,"Protein"
"26_19","2020",-2.07454565408253,"Protein"
"26_19","2021",-2.82419088564059,"Protein"
"27_01","2019",-1.76000773395205,"Protein"
"27_01","2020",-1.19704565408253,"Protein"
"27_01","2021",0.655809114359413,"Protein"
"27_02","2019",-2.06000773395205,"Protein"
"27_02","2020",-1.34454565408253,"Protein"
"27_02","2021",-1.49019088564059,"Protein"
"27_03","2019",-0.906674400618716,"Protein"
"27_03","2020",-1.47704565408253,"Protein"
"27_03","2021",-0.883690885640585,"Protein"
"27_07","2019",-1.44667440061872,"Protein"
"27_07","2020",-1.37454565408253,"Protein"
"27_07","2021",0.0871424476927475,"Protein"
"27_09","2019",-1.49334106728538,"Protein"
"27_09","2020",-0.832045654082528,"Protein"
"27_09","2021",-1.75119088564059,"Protein"
"27_10","2019",-0.48000773395205,"Protein"
"27_10","2020",-1.49704565408253,"Protein"
"27_10","2021",-1.49952421897392,"Protein"
"27_14","2019",-2.10000773395205,"Protein"
"27_14","2020",-1.68454565408253,"Protein"
"27_14","2021",0.636309114359414,"Protein"
"27_15","2019",-1.63334106728538,"Protein"
"27_15","2020",-0.707045654082527,"Protein"
"27_15","2021",-0.334190885640586,"Protein"
"27_16","2019",-1.38667440061872,"Protein"
"27_16","2020",-1.24954565408253,"Protein"
"27_16","2021",-1.19869088564059,"Protein"
"27_18","2019",-1.85334106728538,"Protein"
"27_18","2020",-2.50954565408253,"Protein"
"27_18","2021",-0.0136908856405866,"Protein"
"28_02","2019",1.24332559938128,"Protein"
"28_02","2020",0.590454345917473,"Protein"
"28_02","2021",2.54630911435941,"Protein"
"28_05","2019",0.656658932714618,"Protein"
"28_05","2020",2.02795434591747,"Protein"
"28_05","2021",2.82130911435941,"Protein"
"28_08","2019",0.0566589327146184,"Protein"
"28_08","2020",-0.577045654082527,"Protein"
"28_08","2021",2.35580911435941,"Protein"
"28_11","2019",0.40999226604795,"Protein"
"28_11","2020",-0.682045654082527,"Protein"
"28_11","2021",3.84180911435941,"Protein"
"28_12","2019",0.373325599381285,"Protein"
"28_12","2020",0.557954345917473,"Protein"
"28_12","2021",2.39630911435941,"Protein"
"28_15","2019",1.40665893271462,"Protein"
"28_15","2020",1.38795434591747,"Protein"
"28_16","2019",0.0266589327146178,"Protein"
"28_16","2020",-0.317045654082528,"Protein"
"28_16","2021",2.14130911435941,"Protein"
"28_17","2019",1.31665893271462,"Protein"
"28_17","2020",-0.154545654082527,"Protein"
"28_17","2021",3.28630911435941,"Protein"
"28_18","2019",0.279992266047951,"Protein"
"28_18","2020",-0.539545654082528,"Protein"
"28_18","2021",2.82714244769275,"Protein"
"28_19","2019",-0.536674400618716,"Protein"
"28_19","2020",0.0729543459174735,"Protein"
"28_19","2021",2.50380911435941,"Protein"
"29_02","2019",0.873325599381285,"Protein"
"29_02","2020",1.65295434591747,"Protein"
"29_02","2021",1.82130911435941,"Protein"
"29_05","2019",-1.02000773395205,"Protein"
"29_05","2020",-0.0895456540825275,"Protein"
"29_05","2021",-3.10619088564059,"Protein"
"29_08","2019",0.356658932714617,"Protein"
"29_08","2020",-2.69537898741586,"Protein"
"29_08","2021",-2.07119088564059,"Protein"
"29_10","2019",-1.66334106728538,"Protein"
"29_10","2020",-3.19704565408253,"Protein"
"29_10","2021",-1.20285755230725,"Protein"
"29_12","2019",1.23999226604795,"Protein"
"29_12","2020",0.105454345917472,"Protein"
"29_12","2021",1.09980911435941,"Protein"
"29_15","2019",-0.933341067285382,"Protein"
"29_15","2020",0.127954345917472,"Protein"
"29_15","2021",-0.516190885640587,"Protein"
"29_16","2019",-1.18334106728538,"Protein"
"29_16","2020",-0.877045654082528,"Protein"
"29_16","2021",-0.822857552307253,"Protein"
"29_17","2019",0.513325599381284,"Protein"
"29_17","2020",1.52795434591747,"Protein"
"29_17","2021",1.86580911435941,"Protein"
"29_18","2019",-2.52667440061872,"Protein"
"29_18","2020",-1.59704565408253,"Protein"
"29_18","2021",-1.24869088564059,"Protein"
"29_19","2019",-2.02334106728538,"Protein"
"29_19","2020",-2.51454565408253,"Protein"
"29_19","2021",-3.22219088564059,"Protein"
"30_01","2019",-4.48667440061872,"Protein"
"30_01","2020",-0.234545654082527,"Protein"
"30_01","2021",-2.27952421897392,"Protein"
"30_02","2019",2.04665893271462,"Protein"
"30_02","2020",1.95045434591747,"Protein"
"30_02","2021",1.20630911435941,"Protein"
"30_04","2019",0.796658932714617,"Protein"
"30_04","2020",-0.307045654082527,"Protein"
"30_04","2021",-0.278190885640587,"Protein"
"30_06","2019",-0.346674400618715,"Protein"
"30_06","2020",-0.904545654082527,"Protein"
"30_06","2021",0.346309114359414,"Protein"
"30_09","2019",-1.17334106728538,"Protein"
"30_09","2020",-0.197045654082528,"Protein"
"30_09","2021",-1.74619088564059,"Protein"
"30_12","2019",-1.38000773395205,"Protein"
"30_12","2020",-0.929545654082528,"Protein"
"30_12","2021",-0.866190885640587,"Protein"
"30_14","2019",2.71665893271462,"Protein"
"30_14","2020",-0.864545654082528,"Protein"
"30_14","2021",-1.02619088564059,"Protein"
"30_15","2019",-1.80667440061872,"Protein"
"30_15","2020",0.762954345917473,"Protein"
"30_15","2021",-1.49619088564059,"Protein"
"30_17","2019",0.866658932714618,"Protein"
"30_17","2020",2.16295434591747,"Protein"
"30_17","2021",-1.52619088564059,"Protein"
"30_18","2019",-0.716674400618716,"Protein"
"30_18","2020",-1.80704565408253,"Protein"
"30_18","2021",-1.06619088564059,"Protein"
"01_03","2019",12.4520108275329,"Starch"
"01_03","2021",7.30870593293207,"Starch"
"01_05","2019",13.0520108275329,"Starch"
"01_05","2020",4.60792361720808,"Starch"
"01_05","2021",9.19370593293207,"Starch"
"01_06","2019",5.66867749419954,"Starch"
"01_06","2020",3.23292361720808,"Starch"
"01_06","2021",1.13370593293207,"Starch"
"01_07","2019",6.01867749419954,"Starch"
"01_07","2020",-1.11707638279192,"Starch"
"01_07","2021",5.97370593293207,"Starch"
"01_08","2019",8.45201082753287,"Starch"
"01_08","2020",8.35792361720808,"Starch"
"01_08","2021",3.90870593293207,"Starch"
"01_10","2019",-1.98132250580046,"Starch"
"01_10","2020",-4.49207638279192,"Starch"
"01_10","2021",-0.0462940670679245,"Starch"
"01_11","2019",10.6853441608662,"Starch"
"01_11","2020",12.4329236172081,"Starch"
"01_11","2021",9.65370593293208,"Starch"
"01_12","2019",10.8186774941995,"Starch"
"01_12","2020",9.68292361720808,"Starch"
"01_12","2021",7.35370593293207,"Starch"
"01_13","2019",10.7853441608662,"Starch"
"01_13","2020",10.6079236172081,"Starch"
"01_13","2021",0.983705932932073,"Starch"
"01_18","2019",8.75201082753287,"Starch"
"01_18","2020",-0.917076382791924,"Starch"
"01_18","2021",9.39370593293208,"Starch"
"02_01","2019",9.05201082753287,"Starch"
"02_01","2020",11.0579236172081,"Starch"
"02_01","2021",5.45370593293207,"Starch"
"02_02","2019",7.45201082753287,"Starch"
"02_02","2020",2.83292361720808,"Starch"
"02_02","2021",2.48370593293208,"Starch"
"02_03","2019",14.7853441608662,"Starch"
"02_03","2020",12.4829236172081,"Starch"
"02_03","2021",5.93370593293207,"Starch"
"02_05","2019",-4.84798917246713,"Starch"
"02_05","2020",-3.29207638279192,"Starch"
"02_05","2021",4.57370593293207,"Starch"
"02_06","2019",4.6853441608662,"Starch"
"02_06","2020",2.98292361720808,"Starch"
"02_06","2021",5.73370593293207,"Starch"
"02_08","2019",8.45201082753287,"Starch"
"02_08","2020",6.70792361720808,"Starch"
"02_08","2021",-0.266294067067926,"Starch"
"02_09","2019",3.25201082753287,"Starch"
"02_09","2020",2.15792361720808,"Starch"
"02_09","2021",2.65370593293208,"Starch"
"02_11","2019",11.6186774941995,"Starch"
"02_11","2020",7.83292361720808,"Starch"
"02_11","2021",1.31370593293207,"Starch"
"02_13","2019",3.11867749419954,"Starch"
"02_13","2020",-1.09207638279192,"Starch"
"02_13","2021",-9.81629406706793,"Starch"
"02_15","2019",-0.414655839133795,"Starch"
"02_15","2020",0.582923617208078,"Starch"
"02_15","2021",1.21370593293207,"Starch"
"03_01","2019",12.8520108275329,"Starch"
"03_01","2020",0.557923617208075,"Starch"
"03_01","2021",3.57370593293207,"Starch"
"03_02","2019",7.3853441608662,"Starch"
"03_02","2021",-9.11629406706793,"Starch"
"03_05","2019",6.01867749419954,"Starch"
"03_05","2020",1.48292361720808,"Starch"
"03_05","2021",-0.666294067067926,"Starch"
"03_06","2019",1.71867749419954,"Starch"
"03_06","2020",-2.54207638279192,"Starch"
"03_06","2021",-1.16629406706793,"Starch"
"03_07","2019",9.01867749419954,"Starch"
"03_07","2020",0.98292361720808,"Starch"
"03_07","2021",-4.36629406706793,"Starch"
"03_11","2019",-0.181322505800465,"Starch"
"03_11","2020",-4.71707638279192,"Starch"
"03_11","2021",-1.94129406706793,"Starch"
"03_12","2019",2.11867749419954,"Starch"
"03_12","2020",0.207923617208076,"Starch"
"03_12","2021",3.29370593293207,"Starch"
"03_18","2019",2.8853441608662,"Starch"
"03_18","2020",0.232923617208078,"Starch"
"03_18","2021",5.76703926626541,"Starch"
"03_19","2019",9.5853441608662,"Starch"
"03_19","2020",-0.592076382791925,"Starch"
"03_19","2021",8.03370593293208,"Starch"
"03_20","2019",5.21867749419954,"Starch"
"03_20","2020",1.28292361720808,"Starch"
"03_20","2021",0.133705932932076,"Starch"
"05_01","2019",6.5853441608662,"Starch"
"05_01","2020",8.53292361720808,"Starch"
"05_01","2021",1.85370593293207,"Starch"
"05_04","2019",5.45201082753287,"Starch"
"05_04","2020",10.6329236172081,"Starch"
"05_04","2021",8.35870593293208,"Starch"
"05_05","2019",11.9186774941995,"Starch"
"05_05","2020",5.20792361720808,"Starch"
"05_05","2021",8.28370593293208,"Starch"
"05_06","2019",-1.24798917246713,"Starch"
"05_06","2020",2.55792361720808,"Starch"
"05_06","2021",4.40870593293207,"Starch"
"05_07","2019",6.35201082753287,"Starch"
"05_07","2020",3.18292361720808,"Starch"
"05_07","2021",-9.63296073373459,"Starch"
"05_09","2019",6.2853441608662,"Starch"
"05_09","2020",0.257923617208077,"Starch"
"05_09","2021",-0.632960733734593,"Starch"
"05_10","2019",5.61867749419954,"Starch"
"05_10","2020",5.68292361720808,"Starch"
"05_10","2021",4.93370593293207,"Starch"
"05_13","2019",-0.414655839133797,"Starch"
"05_13","2020",9.25792361720808,"Starch"
"05_13","2021",11.7337059329321,"Starch"
"05_14","2019",-2.48132250580046,"Starch"
"05_14","2020",3.40792361720808,"Starch"
"05_14","2021",10.1137059329321,"Starch"
"05_15","2019",-2.11465583913379,"Starch"
"05_15","2020",5.23292361720808,"Starch"
"05_15","2021",4.35370593293207,"Starch"
"06_01","2019",-2.4146558391338,"Starch"
"06_01","2020",1.40792361720808,"Starch"
"06_01","2021",5.37370593293207,"Starch"
"06_02","2019",2.25201082753287,"Starch"
"06_02","2020",6.88292361720808,"Starch"
"06_02","2021",6.91370593293207,"Starch"
"06_04","2019",0.452010827532869,"Starch"
"06_04","2020",4.10792361720808,"Starch"
"06_04","2021",7.77370593293207,"Starch"
"06_05","2019",-5.04798917246713,"Starch"
"06_05","2020",3.68292361720808,"Starch"
"06_05","2021",6.09370593293207,"Starch"
"06_06","2019",-1.84798917246713,"Starch"
"06_06","2020",9.05792361720808,"Starch"
"06_06","2021",6.15370593293207,"Starch"
"06_09","2019",-4.8146558391338,"Starch"
"06_09","2020",-0.842076382791923,"Starch"
"06_09","2021",1.20870593293207,"Starch"
"06_11","2019",5.61867749419954,"Starch"
"06_11","2020",5.30792361720808,"Starch"
"06_11","2021",-0.866294067067926,"Starch"
"06_16","2019",-3.54798917246713,"Starch"
"06_16","2020",1.70792361720808,"Starch"
"06_16","2021",7.95870593293207,"Starch"
"06_18","2019",-5.2146558391338,"Starch"
"06_18","2020",-1.66707638279192,"Starch"
"06_18","2021",1.28370593293207,"Starch"
"06_20","2019",-6.58132250580046,"Starch"
"06_20","2020",0.0829236172080758,"Starch"
"06_20","2021",6.25870593293207,"Starch"
"07_03","2019",4.95201082753287,"Starch"
"07_03","2020",-2.09207638279192,"Starch"
"07_03","2021",-0.832960733734595,"Starch"
"07_04","2019",-1.74798917246713,"Starch"
"07_04","2020",1.13292361720808,"Starch"
"07_04","2021",-5.10629406706793,"Starch"
"07_05","2019",1.85201082753287,"Starch"
"07_05","2020",-0.392076382791922,"Starch"
"07_05","2021",-2.64129406706793,"Starch"
"07_07","2019",8.81867749419954,"Starch"
"07_07","2020",5.58292361720808,"Starch"
"07_07","2021",3.65870593293208,"Starch"
"07_08","2019",2.81867749419954,"Starch"
"07_08","2020",3.00792361720808,"Starch"
"07_08","2021",5.23370593293208,"Starch"
"07_12","2019",1.1853441608662,"Starch"
"07_12","2020",6.23292361720808,"Starch"
"07_12","2021",0.508705932932075,"Starch"
"07_14","2019",-1.88132250580046,"Starch"
"07_14","2020",-6.26707638279192,"Starch"
"07_14","2021",-3.39129406706793,"Starch"
"07_15","2019",-0.0813225058004624,"Starch"
"07_15","2020",-6.76707638279192,"Starch"
"07_15","2021",-3.12629406706793,"Starch"
"07_17","2019",-0.614655839133799,"Starch"
"07_17","2020",-5.14207638279192,"Starch"
"07_17","2021",-5.73296073373459,"Starch"
"07_18","2019",-3.5146558391338,"Starch"
"07_18","2020",3.58292361720808,"Starch"
"07_18","2021",0.833705932932073,"Starch"
"08_01","2019",-0.981322505800465,"Starch"
"08_01","2020",-0.242076382791923,"Starch"
"08_01","2021",-4.14129406706793,"Starch"
"08_03","2019",3.15201082753287,"Starch"
"08_03","2020",4.08292361720808,"Starch"
"08_03","2021",1.41370593293207,"Starch"
"08_04","2019",7.15201082753287,"Starch"
"08_04","2020",3.73292361720808,"Starch"
"08_05","2019",-11.1479891724671,"Starch"
"08_05","2020",-9.61707638279192,"Starch"
"08_05","2021",-8.59129406706792,"Starch"
"08_08","2019",-4.4146558391338,"Starch"
"08_08","2020",-6.49207638279192,"Starch"
"08_08","2021",-1.50629406706793,"Starch"
"08_09","2019",-1.98132250580046,"Starch"
"08_09","2020",-2.71707638279192,"Starch"
"08_09","2021",-5.99129406706793,"Starch"
"08_10","2019",-7.24798917246713,"Starch"
"08_10","2020",-7.11707638279192,"Starch"
"08_10","2021",-5.74129406706793,"Starch"
"08_11","2019",-10.2479891724671,"Starch"
"08_11","2020",0.207923617208076,"Starch"
"08_11","2021",-4.74629406706793,"Starch"
"08_15","2019",-0.681322505800463,"Starch"
"08_15","2020",-4.36707638279192,"Starch"
"08_15","2021",-5.86629406706793,"Starch"
"08_16","2019",-4.34798917246713,"Starch"
"08_16","2020",-5.11707638279192,"Starch"
"08_16","2021",-5.49962740040126,"Starch"
"09_01","2019",-6.48132250580046,"Starch"
"09_01","2020",-6.16707638279192,"Starch"
"09_01","2021",-4.71629406706793,"Starch"
"09_03","2019",2.91867749419954,"Starch"
"09_03","2020",-0.242076382791925,"Starch"
"09_03","2021",7.65870593293207,"Starch"
"09_04","2019",1.8853441608662,"Starch"
"09_04","2020",2.18292361720808,"Starch"
"09_04","2021",6.68370593293207,"Starch"
"09_05","2019",1.21867749419954,"Starch"
"09_05","2020",1.10792361720808,"Starch"
"09_05","2021",2.45370593293207,"Starch"
"09_09","2019",-5.7146558391338,"Starch"
"09_09","2020",-5.29207638279192,"Starch"
"09_09","2021",-9.61629406706793,"Starch"
"09_10","2019",-6.64798917246713,"Starch"
"09_10","2020",-3.46707638279192,"Starch"
"09_10","2021",0.267039266265407,"Starch"
"09_11","2019",1.9853441608662,"Starch"
"09_11","2020",7.28292361720808,"Starch"
"09_11","2021",5.80870593293208,"Starch"
"09_12","2019",-2.1146558391338,"Starch"
"09_12","2020",-2.79207638279192,"Starch"
"09_12","2021",3.83370593293207,"Starch"
"09_13","2019",-0.547989172467131,"Starch"
"09_13","2020",-0.967076382791925,"Starch"
"09_13","2021",4.41370593293207,"Starch"
"09_16","2019",3.81867749419954,"Starch"
"09_16","2020",3.83292361720808,"Starch"
"09_16","2021",1.68370593293207,"Starch"
"10_03","2019",-2.2146558391338,"Starch"
"10_03","2020",1.90792361720808,"Starch"
"10_03","2021",-1.92629406706793,"Starch"
"10_04","2019",-4.14798917246713,"Starch"
"10_04","2020",3.95792361720808,"Starch"
"10_04","2021",-0.616294067067926,"Starch"
"10_05","2019",-6.0146558391338,"Starch"
"10_05","2020",2.55792361720808,"Starch"
"10_05","2021",-4.98629406706793,"Starch"
"10_06","2019",-3.3146558391338,"Starch"
"10_06","2020",2.93292361720808,"Starch"
"10_06","2021",-0.786294067067927,"Starch"
"10_09","2019",-3.58132250580046,"Starch"
"10_09","2020",2.68292361720808,"Starch"
"10_09","2021",-1.41629406706793,"Starch"
"10_10","2019",-2.14798917246713,"Starch"
"10_10","2020",0.832923617208078,"Starch"
"10_10","2021",1.19370593293207,"Starch"
"10_11","2019",2.2853441608662,"Starch"
"10_11","2020",3.23292361720808,"Starch"
"10_11","2021",-1.02629406706793,"Starch"
"10_12","2019",0.35201082753287,"Starch"
"10_12","2020",0.182923617208077,"Starch"
"10_12","2021",1.71370593293207,"Starch"
"10_15","2019",-6.2146558391338,"Starch"
"10_15","2020",-0.567076382791923,"Starch"
"10_15","2021",0.333705932932073,"Starch"
"10_19","2019",-0.114655839133799,"Starch"
"10_19","2020",2.90792361720808,"Starch"
"10_19","2021",-3.19129406706793,"Starch"
"11_04","2019",2.31867749419954,"Starch"
"11_04","2020",2.98292361720808,"Starch"
"11_04","2021",8.55370593293207,"Starch"
"11_05","2019",7.11867749419954,"Starch"
"11_05","2020",6.20792361720808,"Starch"
"11_05","2021",3.95870593293207,"Starch"
"11_06","2019",0.618677494199537,"Starch"
"11_06","2020",5.58292361720808,"Starch"
"11_06","2021",3.49370593293207,"Starch"
"11_09","2019",2.3853441608662,"Starch"
"11_09","2020",6.65792361720808,"Starch"
"11_09","2021",-3.56629406706793,"Starch"
"11_10","2019",5.41867749419954,"Starch"
"11_10","2020",3.50792361720808,"Starch"
"11_10","2021",0.613705932932074,"Starch"
"11_11","2019",-0.781322505800464,"Starch"
"11_11","2020",5.55792361720808,"Starch"
"11_11","2021",2.18370593293207,"Starch"
"11_12","2019",2.5853441608662,"Starch"
"11_12","2020",8.38292361720808,"Starch"
"11_12","2021",0.0587059329320727,"Starch"
"11_13","2019",-7.08132250580046,"Starch"
"11_13","2020",8.65792361720808,"Starch"
"11_13","2021",-4.19962740040126,"Starch"
"11_16","2019",2.61867749419954,"Starch"
"11_16","2020",5.00792361720808,"Starch"
"11_16","2021",-0.541294067067927,"Starch"
"11_19","2019",5.4853441608662,"Starch"
"11_19","2020",10.7079236172081,"Starch"
"11_19","2021",5.28370593293207,"Starch"
"12_03","2019",-7.18132250580046,"Starch"
"12_03","2020",-7.36707638279192,"Starch"
"12_03","2021",-9.88629406706793,"Starch"
"12_04","2019",-9.54798917246713,"Starch"
"12_04","2020",-12.1670763827919,"Starch"
"12_04","2021",-11.8662940670679,"Starch"
"12_05","2019",-8.9146558391338,"Starch"
"12_05","2020",-10.1170763827919,"Starch"
"12_05","2021",-8.06629406706793,"Starch"
"12_07","2019",-12.5146558391338,"Starch"
"12_07","2020",-10.7920763827919,"Starch"
"12_07","2021",-7.11629406706793,"Starch"
"12_09","2019",-8.14798917246713,"Starch"
"12_09","2020",-8.99207638279192,"Starch"
"12_09","2021",-13.8996274004013,"Starch"
"12_11","2019",-12.0813225058005,"Starch"
"12_11","2020",-9.40040971612526,"Starch"
"12_11","2021",-8.53296073373459,"Starch"
"12_12","2019",-13.3813225058005,"Starch"
"12_12","2020",-14.7670763827919,"Starch"
"12_12","2021",-12.9996274004013,"Starch"
"12_15","2019",-13.1813225058005,"Starch"
"12_15","2020",-8.11707638279192,"Starch"
"12_15","2021",-13.4912940670679,"Starch"
"12_16","2019",-11.8479891724671,"Starch"
"12_16","2020",-8.64207638279192,"Starch"
"12_16","2021",-15.3996274004013,"Starch"
"12_19","2019",-10.6479891724671,"Starch"
"12_19","2020",-17.6420763827919,"Starch"
"12_19","2021",-15.0996274004013,"Starch"
"13_01","2019",-0.481322505800463,"Starch"
"13_01","2020",-4.26707638279192,"Starch"
"13_01","2021",-8.46629406706793,"Starch"
"13_03","2019",-5.8146558391338,"Starch"
"13_03","2020",-13.4170763827919,"Starch"
"13_03","2021",-13.9662940670679,"Starch"
"13_05","2019",10.2186774941995,"Starch"
"13_05","2020",0.607923617208078,"Starch"
"13_05","2021",4.10870593293208,"Starch"
"13_06","2019",0.618677494199536,"Starch"
"13_06","2020",-8.94207638279192,"Starch"
"13_06","2021",-3.89129406706793,"Starch"
"13_08","2019",-2.84798917246713,"Starch"
"13_08","2020",-6.44207638279192,"Starch"
"13_08","2021",4.09370593293207,"Starch"
"13_11","2019",-10.4813225058005,"Starch"
"13_11","2020",-12.6670763827919,"Starch"
"13_11","2021",-5.10629406706793,"Starch"
"13_12","2019",-2.88132250580046,"Starch"
"13_12","2020",-9.94207638279192,"Starch"
"13_12","2021",-12.9412940670679,"Starch"
"13_13","2019",-3.68132250580046,"Starch"
"13_13","2020",-4.74207638279192,"Starch"
"13_13","2021",-9.91629406706793,"Starch"
"13_18","2019",-2.2146558391338,"Starch"
"13_18","2020",-8.39207638279192,"Starch"
"13_18","2021",-2.40629406706793,"Starch"
"13_20","2019",-9.43132250580046,"Starch"
"13_20","2020",-7.59207638279192,"Starch"
"13_20","2021",-1.22629406706793,"Starch"
"14_01","2019",-7.74798917246713,"Starch"
"14_01","2020",-13.0670763827919,"Starch"
"14_01","2021",-10.3662940670679,"Starch"
"14_03","2019",-8.48132250580046,"Starch"
"14_03","2020",-10.5420763827919,"Starch"
"14_03","2021",-11.4912940670679,"Starch"
"14_04","2019",-12.1479891724671,"Starch"
"14_04","2020",-11.2004097161253,"Starch"
"14_04","2021",-9.84129406706793,"Starch"
"14_05","2019",-9.14798917246713,"Starch"
"14_05","2020",-9.10040971612526,"Starch"
"14_05","2021",-9.81629406706793,"Starch"
"14_06","2019",-9.0146558391338,"Starch"
"14_06","2020",-9.79207638279192,"Starch"
"14_06","2021",-16.2162940670679,"Starch"
"14_07","2019",-11.2146558391338,"Starch"
